block_number,timestamp,user_address,token_address,token_symbol,token_balance,usd_price
3000000,1710857973,0x6eea02ee91a692d5756a21bda0efcc2c7018fa51,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,382,1
3000000,1710857973,0xf10d5ed7e4f5daa423a865c706663f133fa97319,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,15,1
3000000,1710857973,0x7fa18d4d53390515191fba851e86bdfe50bd5f4e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,7,1
3000000,1710857973,0x311059a04693378f9815e7ce281268af7241a975,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,694800,1
3000000,1710857973,0x331bf765951e98c9ef03eb3ebaf2a980a1fe8e4a,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,103013,1
3000000,1710857973,0xe2dd91170d30879e99ca4f9dff1f09fc5fa9945a,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,22,1
3000000,1710857973,0x39c3c3c652b5e5724843f9d7ad87257ecc2d4356,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,67358538,1
3000000,1710857973,0x5e7dbb835decd32bd1f265f3caa0444982d0ec3e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x75d947f43fc20daf830a7f75c71aad62c0f79449,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,12,1
3000000,1710857973,0x59f49f00d1966431de61acbc69e189c98b348794,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,418,1
3000000,1710857973,0xd78cafaeb472dfc84b92a94bcf15238ba934c60f,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,500268,1
3000000,1710857973,0x07ce2bfef0ce5ae57dba60ad4abf21a03095755b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,218045,1
3000000,1710857973,0xfed250e63b6c3a9699ab8835ae7abbaf47c89774,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,5,1
3000000,1710857973,0x90a26fafd57c70e6467a23f82363ca54e6814be7,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,177515,1
3000000,1710857973,0x05e880436bf09c4032650daa8e871db3660c69db,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,358291,1
3000000,1710857973,0x951fb5c692913f0f26c68ed4d6816dfa92e4ceaf,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0xc3cbbc5f822cc1875e12301f0f4f680600fdb35c,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,274581,1
3000000,1710857973,0x75859972675ecce0358a27fd169df66295511629,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,347048,1
3000000,1710857973,0x4e8a548c991c328b32f4995078126f8b8e02897b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,18,1
3000000,1710857973,0xe0a99f0557b75d0ac048dc230514313db1e54221,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,644992,1
3000000,1710857973,0x55dd37f456f4dfa31f82e0e3e94d67a1856898bc,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0x836ce9aa790f64eff56866fab5e5e8bda5931210,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,538841,1
3000000,1710857973,0x1c86557dd16e8f6efbc4a4f9f29615de6446ec9f,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x46c5e5de51613fbb0778c631b5c334ee8a503ead,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,102,1
3000000,1710857973,0xea19dcb038d477e918c240c18a0ddf178e41a7c7,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,5101827,1
3000000,1710857973,0x7daada4017ca32ae21a96210622584445e12667b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,30,1
3000000,1710857973,0x27e2e98faa4cb5caf68a3d56a8d6faebbe2c4c7d,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,63066,1
3000000,1710857973,0x0d851c6f925cb92c13bb22cde7e99f1d7a4d138a,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,8,1
3000000,1710857973,0xe7156c698489f2e812708c009382645c5a06ac8f,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1265028,1
3000000,1710857973,0x6f644d1d3e5bec19a67021a604ab151cbcc824ff,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,9713096,1
3000000,1710857973,0x1702c0a0bb3ea63eca6412fe98d28ebe89c37f22,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,6,1
3000000,1710857973,0x1486ad58ea38d25a99f8d411528d80b20b5e1099,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,491460,1
3000000,1710857973,0xe2d5fe78f57fcbc4a76c1bb127de1d482c6b21ce,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1146666,1
3000000,1710857973,0xfa0b16e6ee9730e091d580810bfbf6296412986d,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,5690,1
3000000,1710857973,0x3f448ff509297dce170d262de4a33c06424d6a64,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x2ddcdf5fde872de229c8769d77d1cf18008fa9be,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,9,1
3000000,1710857973,0x2fccfb738326e1b0a043ac985dd2ef77a1f77882,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1023,1
3000000,1710857973,0x3e43d72f4cc4c55cee5b95a421cefd39ea86db43,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0xcb80b353c4a5a1d084d8f3c3b86562c8c3a56ac8,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0x5ddc1f870f063c9c0153558d38041df9730a297b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,5,1
3000000,1710857973,0xab6f6cc5435292226221daff16431fe58e1b47b4,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,509542,1
3000000,1710857973,0x84a0e3f4856738fe479aa4e44a81c1fb2367e2f2,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0xa469d15d2b06be84fa19a4105a8777b55b271f72,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,19,1
3000000,1710857973,0xd832b3fc44c41cdae608d972c9fa710fd86801fb,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,804755,1
3000000,1710857973,0xeccfcbf78f51f6785bd0e9e6f3f3b1b66c96ff84,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1130263,1
3000000,1710857973,0x73274ebfae0fd85d916c142431f8d15fad8c6d08,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1045,1
3000000,1710857973,0xbbe0ce4fb09fcf71a279ad873941604f86af5e4e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,63,1
3000000,1710857973,0xff1752ab42242c72d3da17a0e3bf2a0b553edc3a,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,763602,1
3000000,1710857973,0xa4e1a4c3424c5a046eccb307fef0697fde0d31c7,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x1a7ebf0125bee49b230a5e7e16cb4030be0821b1,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0xb9fb133e0bf303e352fe823a42808362808c5dac,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,610761,1
3000000,1710857973,0x3609ca4b9583fa16fa125993d484d6700b358e2f,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,13,1
3000000,1710857973,0x769d987fa55b37522fa4e94be6897ddd28b5721a,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0xa4670147e53de3a2a107929373ee0afec091d1d9,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x9269010685c6cd5fea9d95fc118e10fe2ab43199,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0x6b644a918a55218cce52fcd30a70664cef51143f,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3,1
3000000,1710857973,0x21e75bd06d45dafc0c73b72edcfcc34f51a5d9a0,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,102687775,1
3000000,1710857973,0x1ab6609996d93c3692163ee59d5e99a4791ee544,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x00cff313ad65900b3f6a304e63b6f0411ce80904,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1518,1
3000000,1710857973,0x47cc4e791389985127daef5809587042fbe42c11,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1168173,1
3000000,1710857973,0x03e50734801b949916bf53c0477122a7cd3a521e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x1654d6b476d59f5054c2e6c42abef5194141df75,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3,1
3000000,1710857973,0x68d6f31a4b097d1ad6c044300518896960f5a69e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1171031,1
3000000,1710857973,0x221b9e123628137d273fa975178464f5838b5e29,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0x9acca730a0e5842a06a772c903acaafc533b31c8,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,83278,1
3000000,1710857973,0xa1061d171c664845f4435e502fa95b6a86b9af00,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x6a3ea4b7069f40b503d7c5b0e7e4accd73a7b58a,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,5,1
3000000,1710857973,0x785a25635816cd007b3893cfc1788b5481bac3fa,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2804866,1
3000000,1710857973,0x7bfecdd93c50d59904ed6d564a327b82830ae767,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,109,1
3000000,1710857973,0x858f23e31344a28334554e0c811519f6b90babdd,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0xc2de23a4c57b60b523b703daae1b87df3328e656,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1015467,1
3000000,1710857973,0x26572e91fcd0590d22a701067dc169c7477a4095,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,8230,1
3000000,1710857973,0x9f696c9c0cc76994bd6465757a07f7a307cf824e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1008,1
3000000,1710857973,0x01d7774ed093c2de43f5c98044498d8a35d44699,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,101146,1
3000000,1710857973,0x0b61d8aeb8a01230128f1c16196c8a10ca535c73,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,5,1
3000000,1710857973,0x3744d5b19efdb8a83b5bc43d45d4e55fe253e72f,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,8,1
3000000,1710857973,0x3fff5e7974152eda43a6dfe2bdf58a6af0837ad5,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,5080,1
3000000,1710857973,0xad692e2bc45a5504c9d86806ec246663b27ad47e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,11,1
3000000,1710857973,0xbf3d741af61489c8493ffa8aa80c458ed79474e2,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,73,1
3000000,1710857973,0xcf9afaa976bb1ca481a56267a969b43cf7844d51,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x8dace19fe85e4049be16a8cb010b83be9a7250c5,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,25381624,1
3000000,1710857973,0xf5ba5f9188f813794d9a4992b26852f37a4c7920,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1192914,1
3000000,1710857973,0xaac8af6442b0afa80855a8882826251b1dcb3cc4,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x6e17037eacdab654406a43219470d4b017777777,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,48775,1
3000000,1710857973,0x75d9e1b1b734109a152ef0a8b5071349357cb4fc,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,16416,1
3000000,1710857973,0xd7fdd04a50e29b65f35965d35d2b95c661dbd4f7,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,10150,1
3000000,1710857973,0xa99941de8b330db4374af4e1629eb9d7353ba0f2,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x17d41d254e3476d9de76ee68661dd784a0253ca2,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,893204,1
3000000,1710857973,0x0e822572324eecfbda9e09715fc73e106468b1ba,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,114,1
3000000,1710857973,0xc3d14a1cce9efa52e746a2550017d8764ab4a200,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,23,1
3000000,1710857973,0xe68462789c6e900d979b52c14ca44daa0ba36370,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,40,1
3000000,1710857973,0xf232a4929942decde4ab59c779f6b4393e64359c,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,14,1
3000000,1710857973,0x83de62d4ff41c7043be40c58ffc109a3c64a9068,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x626f44402a786eb902b37e32edf98027094df252,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0x3b429e79fc6ac6c16d0fc57d46fb92b5b0ee23dd,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3,1
3000000,1710857973,0x2e3562a8aebe5e853df68e4479aea163aaabff92,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,30255,1
3000000,1710857973,0xf8e8435a93a6d56df01021849638488245cbb4be,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,22,1
3000000,1710857973,0x0f30ab8456fd24f6d370326d8cb3cd339159fdee,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,522640,1
3000000,1710857973,0x1e13ad9bcbcb48d49c61e8628f6130fc39540e4c,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1115927,1
3000000,1710857973,0xa8a3d22927ec109a5fcceb48f5b18ca84d0a3560,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x754bc169d5aadf9206f3c62cf48611e8a07197ce,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,29,1
3000000,1710857973,0x5880cf28020f4a842dd5aa68de8d33aabd63aea2,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,9,1
3000000,1710857973,0xd29fab4100a5f150a17949fa4399b7f4ea88133b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,5,1
3000000,1710857973,0xd5fe96ce7840a87117a87e2c7e00243cceec44e3,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0xf98a90fc3a135b39c2e9f8c535d569c28ae7e439,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0x2fea6c5728de8cda97a8f018ab5a748d2b8bd862,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0xb3b0ff5f2ea3b66592c25e7b2243a8acdc9d4617,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,5070331,1
3000000,1710857973,0xd24d65f1d18af9bfc80549f878e0ee86b4ad24c0,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3,1
3000000,1710857973,0xef7d145e7921013997a7718f7c5b047a6f5c3612,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x0d5db7963108e9974436897099f5d61eb345018b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x5b4ea615ad7ba81a9679aee23763e646b4b2bdff,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,13,1
3000000,1710857973,0x199c06ea74e5c2237b4fbfcecf6997ae49e1b6c5,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0xa312045f3a4aab5536086137e024f156add3365b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1010633,1
3000000,1710857973,0x0327dba87fac61b8ef3a9f31e40483c084d01c71,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,102693,1
3000000,1710857973,0x8483ab049fd2d98eb9e69971778b03ea4c166475,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3132,1
3000000,1710857973,0x4251975311526bc69d01c82cd1da6ca972ce8e95,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,85,1
3000000,1710857973,0xeb69f33b56b3efc18a19d1fa72d8ac75c0bcb16b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2027772,1
3000000,1710857973,0xdcb867a9f73dadc433861987da43d916366ff09e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,6,1
3000000,1710857973,0x5a7ea579f7a3c9c49385b2e98ebf4e08136f73b6,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,12,1
3000000,1710857973,0xeba1490eb0a491065bda3189d4f9129dd2e5d6ed,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3,1
3000000,1710857973,0xb11050d3d5b76d05626a20c2e56dac454d3b1abf,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,7,1
3000000,1710857973,0xb73eee6812909f13b4fcca8e59ee24e9c3ad1f3e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0xd5623a8d58326ff8426122e7bfeda0edb1108d75,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0xe9c3de02c5965f6cdafaf417cfc09038c3a67cab,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,7,1
3000000,1710857973,0x4d2ff45b172802634b3b20630b46d92bb0a43fd3,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,18,1
3000000,1710857973,0xa4db5eabdea125e89efe4a1b4f874c4a6eb050f6,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,25339874,1
3000000,1710857973,0xc7bd9c76917f67c8e4eed5d5ea7b052f1118d429,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,24,1
3000000,1710857973,0xa106918389eb179233cab19b4cdbd60bb811b687,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,33603027,1
3000000,1710857973,0x34d733381240f84752809b929a9127b4b8befe28,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x830b346261c96be8c4ecc139e533b7e10d68ca09,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3,1
3000000,1710857973,0x2b41ef94faa2ee258177e6f61390c3d4e379292f,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,5,1
3000000,1710857973,0x8ef2ed1e2dd3aab65d059587e34bf3b59397aa6e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,303974,1
3000000,1710857973,0xea589377fd3f83ee4dc9ba142687c9da8b8cf4e7,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,9745382,1
3000000,1710857973,0x6d22ab5822765a26deec0dc16520879542f02622,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,155211,1
3000000,1710857973,0xff0386fe3c726eb54703ff97482b10ab84383104,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0xe0768e83840e09dc85c53833a9d3b4d16185fcfb,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1033858,1
3000000,1710857973,0xcab383f4d37ed3dfb92395f7c095ff8f1a5589e1,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,7,1
3000000,1710857973,0x428d937775aee9d36f1dafb081b598925eed41f3,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,11,1
3000000,1710857973,0x2933749e45796d50eba9a352d29eed6fe58af8bb,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2386246,1
3000000,1710857973,0x67556b267cefc781a690064f7c7c57654f86610b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x61d211016a086df3e2e50541c755cbe4c60ca3b5,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,148,1
3000000,1710857973,0x008e6d45ca503656a5dc6ce2b00f8fb3dfe0ba77,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,257,1
3000000,1710857973,0xf9ff8de5e4597aa74cfb55e19330283dce1c5614,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,250,1
3000000,1710857973,0x8158334428e3d1b8eff022d332202fac7472354b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x01fc793165160ced878e816924c7f360a5ff603e,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,444594,1
3000000,1710857973,0x16cab9e70ff8e856038d0f5bc51020eaa3384335,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x67d1da763b9db9ee88eb7338ebcdb2646ab887eb,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,7,1
3000000,1710857973,0x37dd497af29d8bc8a318eafe2c0b5921be1927de,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,441288,1
3000000,1710857973,0xb342b15efbc24453c83d7b0c4ef249318d92d826,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x9e8a07ea52b26392a8e756ed4a9357313a1877e6,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3,1
3000000,1710857973,0x0ea74dafd105587ef09373a3b0e9e6824b676fa4,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0xd26d936ef1263511e2169100179497f2bbf19d13,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,9658,1
3000000,1710857973,0x22f3987af4c119c0723930767b95d4023a4d4cc9,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,200728,1
3000000,1710857973,0x62fa1ff1ad24b8639e8eddfd72cebf0e14bdfdc4,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0xd80e9c95890f563e0c25bb24c760db22b92badeb,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,51,1
3000000,1710857973,0xf76afa51cb08464cbc98845125473a254f4049b2,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x003cc7f2be7524a127e1625b5b2eb6b7bcdb44ef,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,191316,1
3000000,1710857973,0x10147028187603e95ebe760b7ac9af6790726db1,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,858374,1
3000000,1710857973,0x1c823c16446ff383b85a83d9b3416cb955a774e6,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3,1
3000000,1710857973,0x18c0396f937be730d4bb29cdf1efcf0012a4964d,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,4,1
3000000,1710857973,0xb63d0244609fbd89137d931535ad36ab4efca5cc,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,97,1
3000000,1710857973,0x4022b0e39c7532ac9c9699c20b68ff2cabaaf7da,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,100967,1
3000000,1710857973,0x550d237402f1cc0269855f45dc96e307f51e6e85,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,216589,1
3000000,1710857973,0x89f402a97e03b9a2836bb4a5eb8b0803711bf46c,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0xfdf1d4b2b9703feb94fb293d80aa59bce8e356b0,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,17,1
3000000,1710857973,0xfa7da44838d205452c279b44abf4f8b3d78d1aec,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,7066003,1
3000000,1710857973,0x8bfd5b3df155fc4b02b60ceb47c545e1864b0df7,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x36ef7c2c15b6a2f7bc3cd15cb79a2921ecbde211,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1187984,1
3000000,1710857973,0xa20fa1470fd06fde6aacc88e8ac1d3db7d809803,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,24,1
3000000,1710857973,0x816c70d4fa628a752b313533d29ed9c8c92e661c,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x428a0fe9a63ccf5d2ceac4603965da287d7a1b74,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2361,1
3000000,1710857973,0x49a3aab8ebe80725646937b9e9f6f8b4e9867bfe,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x491e9c863307215c6b9f5f111a07d94ee1c013f7,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x28cf239ce113e44f6e5f721faf86b33ef5437af5,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x558c35df8b42515cebd7ea2f3487cc6425c07833,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3,1
3000000,1710857973,0xfafd7a7a7ff2e6fa6869a60cb5b8d8cbb67f8161,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,2,1
3000000,1710857973,0x9e8b625ac8d862f73f31e4f775405021acff110c,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0x4b654d28c601358d7e177ae7a1fabb2efaefbe8c,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
3000000,1710857973,0xd2ed89c547c1ee723808b373f21be78265da6f8d,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,3,1
3000000,1710857973,0xe041fc5c5b18f463283140d328679ebd04d51f8b,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,334469,1
3000000,1710857973,0x1a1235c25e5d6dc07556e7647819127c5d0f51e3,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,26326747,1
3000000,1710857973,0x57ef37ad701be7397afc25071e1b29c7ea93cfef,0x4af215dbe27fc030f37f73109b85f421fab45b7a,LUSDC,1,1
